label,img_paths
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/edith-vonnegut_joy.jpg
Realism,extracted/Realism/vincent-van-gogh_view-of-scheveningen-1882.jpg
Color_Field_Painting,extracted/Color_Field_Painting/alvaro-lapa_unknown-title-7.jpg
Pop_Art,extracted/Pop_Art/roy-lichtenstein_reflections-on-the-artist-s-studio-1989(1).jpg
Expressionism,extracted/Expressionism/dimitris-mytaras_g.jpg
Northern_Renaissance,extracted/Northern_Renaissance/mabuse_st-anthony-with-a-donor-1508.jpg
Impressionism,extracted/Impressionism/alfred-sisley_the-first-hoarfrost-1876.jpg
Baroque,extracted/Baroque/esaias-van-de-velde_winter-scene-with-skaters-1615.jpg
Baroque,extracted/Baroque/adriaen-van-de-venne_moses-striking-the-rock.jpg
Post_Impressionism,extracted/Post_Impressionism/kuzma-petrov-vodkin_type-the-cluny-museum-in-paris-1908.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-jules-renard-1898.jpg
Expressionism,extracted/Expressionism/salvador-dali_young-women.jpg
Expressionism,extracted/Expressionism/paula-modersohn-becker_worpsweder-landscape-with-red-house-1900.jpg
Impressionism,extracted/Impressionism/camille-pissarro_portrait-of-felix-pissarro-1881.jpg
Rococo,extracted/Rococo/vladimir-borovikovsky_portrait-of-adam-adamovich-menelas.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-poem-the-tale-of-the-fisherman-and-the-fish-by-alexander-pushkin-1(1).jpg
Symbolism,extracted/Symbolism/nicholas-roerich_agni-yoga.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/gustav-klimt_chruch-in-cassone.jpg
Realism,extracted/Realism/aleksey-savrasov_sunset-1862.jpg
Realism,extracted/Realism/john-singer-sargent_portrait-of-theodore-roosevelt-1903.jpg
Cubism,extracted/Cubism/louis-marcoussis_still-life-with-big-bear-1926.jpg
Realism,extracted/Realism/vasily-surikov_portrait-of-alexander-suvorov-1907.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_joseph-etienne-roulin-1889.jpg
Romanticism,extracted/Romanticism/eugene-delacroix_the-muse-of-orpheus-1847(1).jpg
Impressionism,extracted/Impressionism/eugene-boudin_river-near-dunkirk-1889.jpg
Realism,extracted/Realism/vasily-vereshchagin_carved-pillar-in-the-refectory-of-the-petropavlovsk-church-in-the-village-puchugi-in-vologda-1894.jpg
Baroque,extracted/Baroque/rembrandt_portrait-of-an-old-man-in-red-1654-1.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/fernand-leger_maquette-pour-a-mosaic-of-the-crypt-of-the-memorial-at-high-mardasson.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hieronymus-bosch_not_detected_195353.jpg
Realism,extracted/Realism/theodore-rousseau_landscape-5.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/theodoros-stamos_sentinell-iii-a-1965.jpg
Color_Field_Painting,extracted/Color_Field_Painting/anne-appleby_mulberry-2008.jpg
Realism,extracted/Realism/vladimir-makovsky_a-portrait-of-dmitry-rovinsky-1894.jpg
Impressionism,extracted/Impressionism/alfred-sisley_the-bridge-at-moret-1893.jpg
Impressionism,extracted/Impressionism/camille-pissarro_picking-peas-1.jpg
Realism,extracted/Realism/vasily-polenov_a-boat-1880.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/cristovao-de-figueiredo_sant-ssima-trindade-1530.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_ladakh-golden-clouds-over-blue-mountains-1943.jpg
Expressionism,extracted/Expressionism/amedeo-modigliani_caryatid-3.jpg
Symbolism,extracted/Symbolism/harry-clarke_the-year-s-at-the-spring-1920-3.jpg
Baroque,extracted/Baroque/esaias-van-de-velde_elegant-company-dining-in-the-open-air-1615.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/jacek-malczewski_the-tribute-money-triptych-left.jpg
Realism,extracted/Realism/ilya-repin_portrait-of-an-unknown-woman.jpg
Impressionism,extracted/Impressionism/konstantin-korovin_the-dance-1912.jpg
Romanticism,extracted/Romanticism/paul-cezanne_the-gravediggers-1870.jpg
Realism,extracted/Realism/john-singer-sargent_charlotte-cram-1900.jpg
Color_Field_Painting,extracted/Color_Field_Painting/jack-bush_attacca-1975.jpg
Ukiyo_e,extracted/Ukiyo_e/kitagawa-utamaro_not_detected_233133.jpg
Romanticism,extracted/Romanticism/thomas-cole_the-voyage-of-life-old-age.jpg
Realism,extracted/Realism/ilya-repin_portrait-of-e-l-prahova-and-painter-r-s-levitsky-1879.jpg
Ukiyo_e,extracted/Ukiyo_e/ito-jakuchu_octopus-and-fish-1760.jpg
Expressionism,extracted/Expressionism/amedeo-modigliani_portrait-of-beatrice-hastings-before-a-door-1915.jpg
Impressionism,extracted/Impressionism/berthe-morisot_haystack.jpg
Realism,extracted/Realism/boris-kustodiev_winter-festivities-on-the-river-1919.jpg
Northern_Renaissance,extracted/Northern_Renaissance/jean-hey_the-nativity.jpg
Impressionism,extracted/Impressionism/vanessa-bell_still-life-at-a-window-1922.jpg
Early_Renaissance,extracted/Early_Renaissance/sandro-botticelli_judith-leaving-the-tent-of-holofernes-1500(1).jpg
Expressionism,extracted/Expressionism/egon-schiele_dead-mother-1910.jpg
Color_Field_Painting,extracted/Color_Field_Painting/claude-viallat_untitled-no-103-2002.jpg
Realism,extracted/Realism/theodore-rousseau_avenue-forest-isle-adam.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/piero-di-cosimo_maria-magdalena-1510.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_woman-wearing-a-hat-1889.jpg
Impressionism,extracted/Impressionism/gustave-caillebotte_naked-woman-lying-on-a-couch.jpg
Minimalism,extracted/Minimalism/claude-tousignant_petite-sculpture-blanche-1960.jpg
Expressionism,extracted/Expressionism/irma-stern_umgababa-1922.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/william-h.-johnson_little-girl-in-orange-1944(1).jpg
Realism,extracted/Realism/ilya-repin_portrait-of-vera-shevtsova-1869.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/j.-e.-h.-macdonald_the-little-falls-1919.jpg
Baroque,extracted/Baroque/hendrick-cornelisz-vroom_the-return-of-prince-charles-from-spain-5-october-1623-1624.jpg
Expressionism,extracted/Expressionism/egon-schiele_the-bridge-1913.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-13.jpg
Post_Impressionism,extracted/Post_Impressionism/panayiotis-tetsis_landscape-1.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/horace-pippin_the-temptation-of-saint-anthony-1946.jpg
Realism,extracted/Realism/boris-kustodiev_labor-1918.jpg
Romanticism,extracted/Romanticism/dante-gabriel-rossetti_sketch-for-dante-at-verona-with-a-preliminary-study-for-the-principal-figure.jpg
Realism,extracted/Realism/vincent-van-gogh_head-of-a-young-peasant-woman-with-dark-cap-1885.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/yiannis-tsaroychis_rocks-with-two-sailors-1966.jpg
Color_Field_Painting,extracted/Color_Field_Painting/gotthard-graubner_untitled-1992.jpg
High_Renaissance,extracted/High_Renaissance/michelangelo_medici-madonna-1531.jpg
Impressionism,extracted/Impressionism/pablo-picasso_flower-seller-1901.jpg
Impressionism,extracted/Impressionism/childe-hassam_after-breakfast.jpg
Color_Field_Painting,extracted/Color_Field_Painting/barnett-newman_moment-1946.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/gustav-klimt_portrait-of-adele-bloch-bauer-ii-1912.jpg
Post_Impressionism,extracted/Post_Impressionism/le-pho_composition-1.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hans-memling_st-jerome-and-the-lion-1490.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/el-greco_the-last-supper.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/marc-chagall_a-tree-in-blossom-1977.jpg
Realism,extracted/Realism/basuki-abdullah_portrait-of-a-dancer.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/jean-hugo_baie-de-hy-res-1951.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_armful-of-roses-1918.jpg
Impressionism,extracted/Impressionism/claude-monet_white-poppy-1883.jpg
Impressionism,extracted/Impressionism/maxime-maufra_cottages-in-the-snow-1891.jpg
Realism,extracted/Realism/theodore-rousseau_sunset-on-a-plain.jpg
Impressionism,extracted/Impressionism/claude-monet_grainstacks-at-the-end-of-the-day-autumn.jpg
Baroque,extracted/Baroque/jacob-jordaens_the-king-drinks-1640.jpg
Impressionism,extracted/Impressionism/claude-monet_arriving-at-montegeron(1).jpg
Contemporary_Realism,extracted/Contemporary_Realism/neil-welliver_red-slips.jpg
Realism,extracted/Realism/theodore-gericault_the-head-of-white-horse.jpg
Impressionism,extracted/Impressionism/joaquâÐ³â¬Ð½n-sorolla_return-from-fishing-1894.jpg
Early_Renaissance,extracted/Early_Renaissance/sandro-botticelli_annunciation-cestello-detail-1490(1).jpg
Symbolism,extracted/Symbolism/odilon-redon_the-window-1.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_self-portrait-1887-1.jpg
Baroque,extracted/Baroque/sebastien-bourdon_bacchus-and-ceres-with-nymphs-and-satyrs-1640.jpg
Impressionism,extracted/Impressionism/william-merritt-chase_the-blue-kimono-aka-girl-in-blue-kimono.jpg
Expressionism,extracted/Expressionism/abidin-dino_legendes-a-venir-theatre-poster-1972.jpg
Rococo,extracted/Rococo/canaletto_view-of-san-giuseppe-di-castello.jpg
Post_Impressionism,extracted/Post_Impressionism/david-burliuk_figures-by-a-riverside.jpg
Romanticism,extracted/Romanticism/ivan-aivazovsky_sea-view-1900.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/maria-primachenko_the-threat-of-war-1986.jpg
Baroque,extracted/Baroque/mario-nuzzi_glowers-in-a-sculpted-vase-on-a-stone-plinth.jpg
Impressionism,extracted/Impressionism/antoine-blanchard_place-de-la-bastiile.jpg
Impressionism,extracted/Impressionism/henri-de-toulouse-lautrec_dog-car-1880.jpg
Color_Field_Painting,extracted/Color_Field_Painting/ronnie-landfield_jacob-in-the-wilderness-1986.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/jozsef-rippl-ronai_lajos-und-odon-1918.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hans-baldung_muscle-man-standing-1541.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/ralph-hotere_polaris-1983.jpg
Romanticism,extracted/Romanticism/henry-raeburn_francis-horner.jpg
Northern_Renaissance,extracted/Northern_Renaissance/albrecht-durer_portrait-of-ulrich-starck.jpg
Symbolism,extracted/Symbolism/kuzma-petrov-vodkin_etude-spherical-perspective-1921.jpg
Impressionism,extracted/Impressionism/claude-monet_morning-on-the-seine-near-giverny-1.jpg
Expressionism,extracted/Expressionism/mark-tobey_pike-street-market-1942.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hans-holbein-the-younger_lady-elyot.jpg
Realism,extracted/Realism/vincent-van-gogh_fish-drying-barn-in-scheveningen-1882(1).jpg
Realism,extracted/Realism/vincent-van-gogh_woman-sitting-by-the-fire-peeling-potatoes-1885.jpg
Expressionism,extracted/Expressionism/ernst-ludwig-kirchner_sitting-girl.jpg
Romanticism,extracted/Romanticism/ivan-aivazovsky_portrait-of-vice-admiral-m-p-lazarev-1839.jpg
Baroque,extracted/Baroque/jan-steen_harpsichord-lesson-1660.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_sailboats-at-argenteuil.jpg
Post_Impressionism,extracted/Post_Impressionism/istvan-nagy_ricks.jpg
Realism,extracted/Realism/vincent-van-gogh_farmhouse-with-barn-and-trees-1883(1).jpg
Post_Impressionism,extracted/Post_Impressionism/arthur-segal_selbstbildnis-1908.jpg
Northern_Renaissance,extracted/Northern_Renaissance/robert-campin_mourning-trinity-throne-of-god-1435.jpg
New_Realism,extracted/New_Realism/edward-hopper_davis-house.jpg
Color_Field_Painting,extracted/Color_Field_Painting/theodoros-stamos_infinity-field-lefkatos-series-ii-1978.jpg
Cubism,extracted/Cubism/gosta-adrian-nilsson_komposition-med-fartyg-och-figurer.jpg
Romanticism,extracted/Romanticism/orest-kiprensky_standing-sitter-on-the-background-of-red-drapery-1802.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_mount-m-1931-1.jpg
Symbolism,extracted/Symbolism/franz-stuck_trout-pond-1890.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/giorgio-vasari_ceiling-decoration-palazzo-vecchio-florence.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/carl-larsson_mrs-dora-lamm-and-her-two-eldest-sons-1903(1).jpg
Cubism,extracted/Cubism/pablo-picasso_nude-with-raised-arms-the-avignon-dancer-1907.jpg
Minimalism,extracted/Minimalism/frank-stella_the-marriage-of-reason-and-squalor-1959.jpg
Baroque,extracted/Baroque/pietro-da-cortona_landing-of-the-trojans-at-the-mouth-of-tiberis-1654.jpg
Realism,extracted/Realism/martiros-saryan_portrait-of-an-art-critic-abram-efros-1944.jpg
Romanticism,extracted/Romanticism/william-turner_coast-scene-1845.jpg
Rococo,extracted/Rococo/joshua-reynolds_miss-cocks-and-her-niece.jpg
Expressionism,extracted/Expressionism/esteban-vicente_still-life-with-le-crapouillot-1925.jpg
Impressionism,extracted/Impressionism/arkhip-kuindzhi_after-a-rain-1.jpg
Impressionism,extracted/Impressionism/claude-monet_the-seine-and-the-chaantemesle-hills.jpg
Color_Field_Painting,extracted/Color_Field_Painting/morris-louis_apogee-1962.jpg
Impressionism,extracted/Impressionism/joaquâÐ³â¬Ð½n-sorolla_the-press-1896.jpg
Expressionism,extracted/Expressionism/costas-niarchos_untitled(2).jpg
Expressionism,extracted/Expressionism/egon-schiele_the-artist-s-mother-sleeping-1911.jpg
Expressionism,extracted/Expressionism/billy-childish_man-walking-in-snow-1999.jpg
Romanticism,extracted/Romanticism/gustave-dore_the-conversion-of-st-paul-1866.jpg
Symbolism,extracted/Symbolism/konstantin-somov_fireworks.jpg
Romanticism,extracted/Romanticism/thomas-cole_study-for-two-youths-enter-upon-a-pilgrimage-one-to-cross-the-other-to-the-world-1847.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hans-memling_virgin-suckling-the-child-1490.jpg
Impressionism,extracted/Impressionism/childe-hassam_new-york-late-afternoon-winter.jpg
Impressionism,extracted/Impressionism/emile-claus_le-pique-nique-1887.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/anna-ostroumova-lebedeva_admiralty-under-the-snow-1909.jpg
Romanticism,extracted/Romanticism/dante-gabriel-rossetti_woman-combing-her-hair-1864.jpg
Romanticism,extracted/Romanticism/ivan-aivazovsky_explosion-of-the-three-masted-steamship-in-sulin-on-27-september-1877-1878.jpg
Color_Field_Painting,extracted/Color_Field_Painting/morris-louis_untitled-1960-1.jpg
Impressionism,extracted/Impressionism/adolf-hitler_ardoye-in-flanders.jpg
Impressionism,extracted/Impressionism/henri-martin_woman-sitting-in-a-port.jpg
Impressionism,extracted/Impressionism/paul-gauguin_the-forest-edge-1885.jpg
Expressionism,extracted/Expressionism/amedeo-modigliani_nude.jpg
Synthetic_Cubism,extracted/Synthetic_Cubism/juan-gris_still-life-with-white-tablecloth-1916.jpg
Post_Impressionism,extracted/Post_Impressionism/constantine-maleas_church-with-trees-1920.jpg
Impressionism,extracted/Impressionism/claude-monet_farmyard-at-chailly.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-andr-fontainas-1898.jpg
Post_Impressionism,extracted/Post_Impressionism/arturo-souto_beached-boats.jpg
New_Realism,extracted/New_Realism/george-luks_allen-street-1905.jpg
Minimalism,extracted/Minimalism/anne-truitt_twining-court-i-2001.jpg
Post_Impressionism,extracted/Post_Impressionism/edouard-cortes_booksellers-along-the-seine.jpg
Baroque,extracted/Baroque/rembrandt_landscape-with-a-canal-and-swan-1650.jpg
Impressionism,extracted/Impressionism/arkhip-kuindzhi_grove.jpg
Romanticism,extracted/Romanticism/edward-burne-jones_the-merciful-knight-1863.jpg
Rococo,extracted/Rococo/maurice-quentin-de-la-tour_portrait-of-alexandre-jean-joseph-le-riche-de-la-pouplini-re.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_ruins-of-a-chinese-fort-1926.jpg
Post_Impressionism,extracted/Post_Impressionism/ilya-mashkov_moscow-food-1924.jpg
Post_Impressionism,extracted/Post_Impressionism/salvador-dali_summer-night.jpg
Realism,extracted/Realism/thomas-eakins_taking-up-the-net-1881.jpg
Minimalism,extracted/Minimalism/robert-mangold_column-paintings-2004.jpg
Baroque,extracted/Baroque/rembrandt_portrait-of-a-man-in-military-costume-1650.jpg
Color_Field_Painting,extracted/Color_Field_Painting/ian-davenport_poured-lines-orange-2005.jpg
Romanticism,extracted/Romanticism/franz-richard-unterberger_motio-of-lake-garda.jpg
Romanticism,extracted/Romanticism/caspar-david-friedrich_west-facade-of-the-ruins-of-eldena.jpg
Rococo,extracted/Rococo/jean-baptiste-simeon-chardin_still-life-with-a-rib-of-beef-1739.jpg
Post_Impressionism,extracted/Post_Impressionism/gustave-loiseau_cliffs-at-fecamp-1902.jpg
Minimalism,extracted/Minimalism/mira-schendel_untitled-1984.jpg
Cubism,extracted/Cubism/willi-baumeister_the-sculptor-1923.jpg
Realism,extracted/Realism/vincent-van-gogh_old-woman-asleep-after-rops-1873.jpg
Cubism,extracted/Cubism/juan-gris_seltzer-bottle-and-glass-1917.jpg
Expressionism,extracted/Expressionism/salvador-dali_bather.jpg
Impressionism,extracted/Impressionism/alfred-sisley_cabins-by-the-river-loing-morning-1896.jpg
Cubism,extracted/Cubism/romare-bearden_morning.jpg
Impressionism,extracted/Impressionism/winston-churchill_great-hall-at-blenheim-palace(1).jpg
Symbolism,extracted/Symbolism/mikhail-vrubel_sappho.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/joan-mitchell_diabolo-neige-et-fleurs-1969.jpg
Cubism,extracted/Cubism/vicente-manansala_the-musicians.jpg
Expressionism,extracted/Expressionism/ernst-ludwig-kirchner_erna-japanschirm.jpg
Post_Impressionism,extracted/Post_Impressionism/salvador-dali_fishermen-at-cadaques.jpg
Realism,extracted/Realism/ilya-repin_portrait-of-lawyer-oskar-osipovich-grusenberg.jpg
Northern_Renaissance,extracted/Northern_Renaissance/martin-schongauer_adoration-of-the-shepherds.jpg
Northern_Renaissance,extracted/Northern_Renaissance/rogier-van-der-weyden_crucifixion-diptych-1460.jpg
Symbolism,extracted/Symbolism/harry-clarke_the-year-s-at-the-spring-1920-40.jpg
Ukiyo_e,extracted/Ukiyo_e/utagawa-kuniyoshi_heavy-rain.jpg
Realism,extracted/Realism/thomas-eakins_portrait-of-henry-augustus-rowland-1897.jpg
Symbolism,extracted/Symbolism/mstislav-dobuzhinsky_rooftops-under-the-snow-1916.jpg
Cubism,extracted/Cubism/marc-chagall_three-acrobates-1926.jpg
Impressionism,extracted/Impressionism/camille-pissarro_the-knocke-windmill-belgium.jpg
Rococo,extracted/Rococo/joshua-reynolds_lady-worsley.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/alexandre-benois_peter-the-great-meditating-the-idea-of-building-st-petersburg-at-the-shore-of-the-baltic-sea-1916(3).jpg
Realism,extracted/Realism/giovanni-boldini_the-gardeners-of-the-veil-picard.jpg
Post_Impressionism,extracted/Post_Impressionism/richard-gerstl_johann-georg-prillinger-1907.jpg
Realism,extracted/Realism/valentin-serov_portrait-of-savva-mamontov-1887.jpg
High_Renaissance,extracted/High_Renaissance/raphael_pope-leo-i-repulsing-attila-1514.jpg
